,ARREST_YEAR,ARREST_MONTH,OFNS_DESC,ARREST_BORO,n
11118,2014,9,OTHER STATE LAWS,M,828
11119,2014,9,OTHER STATE LAWS,Q,297
11120,2014,9,OTHER STATE LAWS,S,2
11121,2014,9,OTHER STATE LAWS (NON PENAL LA,B,23
11122,2014,9,OTHER STATE LAWS (NON PENAL LA,K,7
11123,2014,9,OTHER STATE LAWS (NON PENAL LA,M,24
11124,2014,9,OTHER STATE LAWS (NON PENAL LA,Q,3
11125,2014,9,OTHER STATE LAWS (NON PENAL LA,S,1
11126,2014,9,OTHER STATE LAWS (NON PENAL LAW),B,77
11127,2014,9,OTHER STATE LAWS (NON PENAL LAW),K,159
11128,2014,9,OTHER STATE LAWS (NON PENAL LAW),M,355
11129,2014,9,OTHER STATE LAWS (NON PENAL LAW),Q,74
11130,2014,9,OTHER STATE LAWS (NON PENAL LAW),S,4
11131,2014,9,OTHER TRAFFIC INFRACTION,B,33
11132,2014,9,OTHER TRAFFIC INFRACTION,K,354
11133,2014,9,OTHER TRAFFIC INFRACTION,M,78
11134,2014,9,OTHER TRAFFIC INFRACTION,Q,238
11135,2014,9,OTHER TRAFFIC INFRACTION,S,8
11136,2014,9,PARKING OFFENSES,Q,2
11137,2014,9,PETIT LARCENY,B,483
11138,2014,9,PETIT LARCENY,K,496
11139,2014,9,PETIT LARCENY,M,861
11140,2014,9,PETIT LARCENY,Q,439
11141,2014,9,PETIT LARCENY,S,116
11142,2014,9,POSSESSION OF STOLEN PROPERTY,B,14
11143,2014,9,POSSESSION OF STOLEN PROPERTY,K,64
11144,2014,9,POSSESSION OF STOLEN PROPERTY,M,42
11145,2014,9,POSSESSION OF STOLEN PROPERTY,Q,16
11146,2014,9,POSSESSION OF STOLEN PROPERTY,S,3
11147,2014,9,POSSESSION OF STOLEN PROPERTY 5,B,31
11148,2014,9,POSSESSION OF STOLEN PROPERTY 5,K,29
11149,2014,9,POSSESSION OF STOLEN PROPERTY 5,M,39
11150,2014,9,POSSESSION OF STOLEN PROPERTY 5,Q,19
11151,2014,9,POSSESSION OF STOLEN PROPERTY 5,S,17
11152,2014,9,PROSTITUTION & RELATED OFFENSES,B,50
11153,2014,9,PROSTITUTION & RELATED OFFENSES,K,71
11154,2014,9,PROSTITUTION & RELATED OFFENSES,M,55
11155,2014,9,PROSTITUTION & RELATED OFFENSES,Q,89
11156,2014,9,PROSTITUTION & RELATED OFFENSES,S,3
11157,2014,9,RAPE,B,17
11158,2014,9,RAPE,K,16
11159,2014,9,RAPE,M,5
11160,2014,9,RAPE,Q,15
11161,2014,9,RAPE,S,4
11162,2014,9,ROBBERY,B,223
11163,2014,9,ROBBERY,K,256
11164,2014,9,ROBBERY,M,169
11165,2014,9,ROBBERY,Q,183
11166,2014,9,ROBBERY,S,37
11167,2014,9,SEX CRIMES,B,61
11168,2014,9,SEX CRIMES,K,58
11169,2014,9,SEX CRIMES,M,30
11170,2014,9,SEX CRIMES,Q,62
11171,2014,9,SEX CRIMES,S,12
11172,2014,9,THEFT-FRAUD,K,2
11173,2014,9,THEFT-FRAUD,M,11
11174,2014,9,THEFT-FRAUD,Q,5
11175,2014,9,THEFT-FRAUD,S,3
11176,2014,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),B,8
11177,2014,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),K,27
11178,2014,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),M,11
11179,2014,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),Q,17
11180,2014,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),S,3
11181,2014,9,VEHICLE AND TRAFFIC LAWS,B,365
11182,2014,9,VEHICLE AND TRAFFIC LAWS,K,400
11183,2014,9,VEHICLE AND TRAFFIC LAWS,M,455
11184,2014,9,VEHICLE AND TRAFFIC LAWS,Q,486
11185,2014,9,VEHICLE AND TRAFFIC LAWS,S,69
11186,2014,10,,B,29
11187,2014,10,,K,7
11188,2014,10,,M,49
11189,2014,10,,Q,7
11190,2014,10,ABORTION,M,1
11191,2014,10,ADMINISTRATIVE CODE,B,2
11192,2014,10,ADMINISTRATIVE CODE,K,134
11193,2014,10,ADMINISTRATIVE CODE,M,53
11194,2014,10,ADMINISTRATIVE CODE,Q,64
11195,2014,10,ADMINISTRATIVE CODES,K,5
11196,2014,10,ALCOHOLIC BEVERAGE CONTROL LAW,B,4
11197,2014,10,ALCOHOLIC BEVERAGE CONTROL LAW,K,5
11198,2014,10,ALCOHOLIC BEVERAGE CONTROL LAW,M,4
11199,2014,10,ALCOHOLIC BEVERAGE CONTROL LAW,Q,3
11200,2014,10,ALCOHOLIC BEVERAGE CONTROL LAW,S,1
11201,2014,10,ANTICIPATORY OFFENSES,K,1
11202,2014,10,ARSON,B,1
11203,2014,10,ARSON,K,1
11204,2014,10,ARSON,Q,5
11205,2014,10,ASSAULT 3 & RELATED OFFENSES,B,933
11206,2014,10,ASSAULT 3 & RELATED OFFENSES,K,1013
11207,2014,10,ASSAULT 3 & RELATED OFFENSES,M,626
11208,2014,10,ASSAULT 3 & RELATED OFFENSES,Q,685
11209,2014,10,ASSAULT 3 & RELATED OFFENSES,S,123
11210,2014,10,BURGLAR'S TOOLS,B,14
11211,2014,10,BURGLAR'S TOOLS,K,19
11212,2014,10,BURGLAR'S TOOLS,M,38
11213,2014,10,BURGLAR'S TOOLS,Q,35
11214,2014,10,BURGLAR'S TOOLS,S,1
11215,2014,10,BURGLARY,B,106
11216,2014,10,BURGLARY,K,143
11217,2014,10,BURGLARY,M,146
11218,2014,10,BURGLARY,Q,123
11219,2014,10,BURGLARY,S,28
11220,2014,10,CHILD ABANDONMENT/NON SUPPORT 1,K,1
11221,2014,10,CRIMINAL MISCHIEF & RELATED OF,B,5
11222,2014,10,CRIMINAL MISCHIEF & RELATED OF,K,7
11223,2014,10,CRIMINAL MISCHIEF & RELATED OF,M,5
11224,2014,10,CRIMINAL MISCHIEF & RELATED OF,Q,5
11225,2014,10,CRIMINAL MISCHIEF & RELATED OFFENSES,B,242
11226,2014,10,CRIMINAL MISCHIEF & RELATED OFFENSES,K,278
11227,2014,10,CRIMINAL MISCHIEF & RELATED OFFENSES,M,221
11228,2014,10,CRIMINAL MISCHIEF & RELATED OFFENSES,Q,214
11229,2014,10,CRIMINAL MISCHIEF & RELATED OFFENSES,S,47
11230,2014,10,CRIMINAL TRESPASS,B,328
11231,2014,10,CRIMINAL TRESPASS,K,242
11232,2014,10,CRIMINAL TRESPASS,M,369
11233,2014,10,CRIMINAL TRESPASS,Q,151
11234,2014,10,CRIMINAL TRESPASS,S,22
11235,2014,10,DANGEROUS DRUGS,B,1957
11236,2014,10,DANGEROUS DRUGS,K,1820
11237,2014,10,DANGEROUS DRUGS,M,1697
11238,2014,10,DANGEROUS DRUGS,Q,1157
11239,2014,10,DANGEROUS DRUGS,S,322
11240,2014,10,DANGEROUS WEAPONS,B,352
11241,2014,10,DANGEROUS WEAPONS,K,316
11242,2014,10,DANGEROUS WEAPONS,M,221
11243,2014,10,DANGEROUS WEAPONS,Q,274
11244,2014,10,DANGEROUS WEAPONS,S,45
11245,2014,10,DISORDERLY CONDUCT,B,6
11246,2014,10,DISORDERLY CONDUCT,K,38
11247,2014,10,DISORDERLY CONDUCT,M,34
11248,2014,10,DISORDERLY CONDUCT,Q,61
11249,2014,10,DISORDERLY CONDUCT,S,1
11250,2014,10,DISRUPTION OF A RELIGIOUS SERVICE,M,1
11251,2014,10,ENDAN WELFARE INCOMP,B,2
11252,2014,10,ENDAN WELFARE INCOMP,K,2
11253,2014,10,ENDAN WELFARE INCOMP,M,2
11254,2014,10,ENDAN WELFARE INCOMP,Q,1
11255,2014,10,ENDAN WELFARE INCOMP,S,1
11256,2014,10,F.C.A. P.I.N.O.S.,B,13
11257,2014,10,F.C.A. P.I.N.O.S.,K,10
11258,2014,10,F.C.A. P.I.N.O.S.,M,46
11259,2014,10,F.C.A. P.I.N.O.S.,Q,23
11260,2014,10,F.C.A. P.I.N.O.S.,S,3
11261,2014,10,FELONY ASSAULT,B,376
11262,2014,10,FELONY ASSAULT,K,431
11263,2014,10,FELONY ASSAULT,M,229
11264,2014,10,FELONY ASSAULT,Q,289
11265,2014,10,FELONY ASSAULT,S,48
11266,2014,10,FORCIBLE TOUCHING,B,14
11267,2014,10,FORCIBLE TOUCHING,K,24
11268,2014,10,FORCIBLE TOUCHING,M,26
11269,2014,10,FORCIBLE TOUCHING,Q,15
11270,2014,10,FORCIBLE TOUCHING,S,4
11271,2014,10,FORGERY,B,67
11272,2014,10,FORGERY,K,147
11273,2014,10,FORGERY,M,132
11274,2014,10,FORGERY,Q,109
11275,2014,10,FORGERY,S,8
11276,2014,10,FRAUDS,B,45
11277,2014,10,FRAUDS,K,49
11278,2014,10,FRAUDS,M,34
11279,2014,10,FRAUDS,Q,28
11280,2014,10,FRAUDS,S,7
11281,2014,10,FRAUDULENT ACCOSTING,B,2
11282,2014,10,FRAUDULENT ACCOSTING,K,1
11283,2014,10,FRAUDULENT ACCOSTING,M,14
11284,2014,10,GAMBLING,B,24
11285,2014,10,GAMBLING,K,18
11286,2014,10,GAMBLING,M,42
11287,2014,10,GAMBLING,Q,6
11288,2014,10,GRAND LARCENY,B,116
11289,2014,10,GRAND LARCENY,K,224
11290,2014,10,GRAND LARCENY,M,409
11291,2014,10,GRAND LARCENY,Q,193
11292,2014,10,GRAND LARCENY,S,40
11293,2014,10,GRAND LARCENY OF MOTOR VEHICLE,B,11
11294,2014,10,GRAND LARCENY OF MOTOR VEHICLE,K,38
11295,2014,10,GRAND LARCENY OF MOTOR VEHICLE,M,12
11296,2014,10,GRAND LARCENY OF MOTOR VEHICLE,Q,81
11297,2014,10,GRAND LARCENY OF MOTOR VEHICLE,S,7
11298,2014,10,HARRASSMENT 2,B,4
11299,2014,10,HARRASSMENT 2,K,1
11300,2014,10,HARRASSMENT 2,M,2
11301,2014,10,HARRASSMENT 2,Q,4
11302,2014,10,HOMICIDE-NEGLIGENT,UNCLASSIFIED,B,1
11303,2014,10,HOMICIDE-NEGLIGENT,UNCLASSIFIED,Q,1
11304,2014,10,INTOXICATED & IMPAIRED DRIVING,B,112
11305,2014,10,INTOXICATED & IMPAIRED DRIVING,K,183
11306,2014,10,INTOXICATED & IMPAIRED DRIVING,M,210
11307,2014,10,INTOXICATED & IMPAIRED DRIVING,Q,183
11308,2014,10,INTOXICATED & IMPAIRED DRIVING,S,42
11309,2014,10,INTOXICATED/IMPAIRED DRIVING,B,13
11310,2014,10,INTOXICATED/IMPAIRED DRIVING,K,18
11311,2014,10,INTOXICATED/IMPAIRED DRIVING,M,6
11312,2014,10,INTOXICATED/IMPAIRED DRIVING,Q,28
11313,2014,10,INTOXICATED/IMPAIRED DRIVING,S,6
11314,2014,10,JOSTLING,K,1
11315,2014,10,JOSTLING,M,1
11316,2014,10,JOSTLING,Q,1
11317,2014,10,KIDNAPPING & RELATED OFFENSES,B,2
11318,2014,10,KIDNAPPING & RELATED OFFENSES,K,2
11319,2014,10,KIDNAPPING & RELATED OFFENSES,M,3
11320,2014,10,KIDNAPPING & RELATED OFFENSES,Q,1
11321,2014,10,LOITERING,K,1
11322,2014,10,LOITERING,M,1
11323,2014,10,MISCELLANEOUS PENAL LAW,B,153
11324,2014,10,MISCELLANEOUS PENAL LAW,K,434
11325,2014,10,MISCELLANEOUS PENAL LAW,M,167
11326,2014,10,MISCELLANEOUS PENAL LAW,Q,395
11327,2014,10,MISCELLANEOUS PENAL LAW,S,60
11328,2014,10,MOVING INFRACTIONS,B,2
11329,2014,10,MOVING INFRACTIONS,K,12
11330,2014,10,MOVING INFRACTIONS,M,22
11331,2014,10,MOVING INFRACTIONS,Q,21
11332,2014,10,MOVING INFRACTIONS,S,1
11333,2014,10,MURDER & NON-NEGL. MANSLAUGHTER,B,28
11334,2014,10,MURDER & NON-NEGL. MANSLAUGHTER,K,28
11335,2014,10,MURDER & NON-NEGL. MANSLAUGHTER,M,12
11336,2014,10,MURDER & NON-NEGL. MANSLAUGHTER,Q,23
11337,2014,10,MURDER & NON-NEGL. MANSLAUGHTER,S,2
11338,2014,10,NEW YORK CITY HEALTH CODE,K,18
11339,2014,10,NEW YORK CITY HEALTH CODE,M,7
11340,2014,10,NEW YORK CITY HEALTH CODE,Q,3
11341,2014,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,B,126
11342,2014,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,K,102
11343,2014,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,M,109
11344,2014,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,Q,107
11345,2014,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,S,16
11346,2014,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,B,321
11347,2014,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,K,188
11348,2014,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,M,256
11349,2014,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,Q,244
11350,2014,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,S,56
11351,2014,10,OFFENSES AGAINST PUBLIC SAFETY,B,2
11352,2014,10,OFFENSES AGAINST PUBLIC SAFETY,K,1
11353,2014,10,OFFENSES AGAINST PUBLIC SAFETY,M,1
11354,2014,10,OFFENSES AGAINST PUBLIC SAFETY,Q,4
11355,2014,10,OFFENSES AGAINST THE PERSON,B,20
11356,2014,10,OFFENSES AGAINST THE PERSON,K,37
11357,2014,10,OFFENSES AGAINST THE PERSON,M,43
11358,2014,10,OFFENSES AGAINST THE PERSON,Q,30
11359,2014,10,OFFENSES AGAINST THE PERSON,S,3
11360,2014,10,OFFENSES INVOLVING FRAUD,B,25
11361,2014,10,OFFENSES INVOLVING FRAUD,K,25
11362,2014,10,OFFENSES INVOLVING FRAUD,M,76
11363,2014,10,OFFENSES INVOLVING FRAUD,Q,8
11364,2014,10,OFFENSES INVOLVING FRAUD,S,1
11365,2014,10,OFFENSES RELATED TO CHILDREN,B,7
11366,2014,10,OFFENSES RELATED TO CHILDREN,K,7
11367,2014,10,OFFENSES RELATED TO CHILDREN,M,1
11368,2014,10,OTHER OFFENSES RELATED TO THEFT,B,518
11369,2014,10,OTHER OFFENSES RELATED TO THEFT,K,703
11370,2014,10,OTHER OFFENSES RELATED TO THEFT,M,977
11371,2014,10,OTHER OFFENSES RELATED TO THEFT,Q,372
11372,2014,10,OTHER OFFENSES RELATED TO THEFT,S,12
11373,2014,10,OTHER STATE LAWS,B,256
11374,2014,10,OTHER STATE LAWS,K,645
11375,2014,10,OTHER STATE LAWS,M,878
11376,2014,10,OTHER STATE LAWS,Q,291
11377,2014,10,OTHER STATE LAWS,S,5
11378,2014,10,OTHER STATE LAWS (NON PENAL LA,B,15
11379,2014,10,OTHER STATE LAWS (NON PENAL LA,K,9
11380,2014,10,OTHER STATE LAWS (NON PENAL LA,M,31
11381,2014,10,OTHER STATE LAWS (NON PENAL LA,Q,8
11382,2014,10,OTHER STATE LAWS (NON PENAL LA,S,1
11383,2014,10,OTHER STATE LAWS (NON PENAL LAW),B,66
11384,2014,10,OTHER STATE LAWS (NON PENAL LAW),K,131
11385,2014,10,OTHER STATE LAWS (NON PENAL LAW),M,315
11386,2014,10,OTHER STATE LAWS (NON PENAL LAW),Q,79
11387,2014,10,OTHER TRAFFIC INFRACTION,B,38
11388,2014,10,OTHER TRAFFIC INFRACTION,K,415
11389,2014,10,OTHER TRAFFIC INFRACTION,M,96
11390,2014,10,OTHER TRAFFIC INFRACTION,Q,211
11391,2014,10,OTHER TRAFFIC INFRACTION,S,27
11392,2014,10,PARKING OFFENSES,K,1
11393,2014,10,PETIT LARCENY,B,474
11394,2014,10,PETIT LARCENY,K,505
11395,2014,10,PETIT LARCENY,M,905
11396,2014,10,PETIT LARCENY,Q,482
11397,2014,10,PETIT LARCENY,S,106
11398,2014,10,POSSESSION OF STOLEN PROPERTY,B,23
11399,2014,10,POSSESSION OF STOLEN PROPERTY,K,71
11400,2014,10,POSSESSION OF STOLEN PROPERTY,M,61
11401,2014,10,POSSESSION OF STOLEN PROPERTY,Q,24
11402,2014,10,POSSESSION OF STOLEN PROPERTY,S,6
11403,2014,10,POSSESSION OF STOLEN PROPERTY 5,B,27
11404,2014,10,POSSESSION OF STOLEN PROPERTY 5,K,49
11405,2014,10,POSSESSION OF STOLEN PROPERTY 5,M,51
11406,2014,10,POSSESSION OF STOLEN PROPERTY 5,Q,30
11407,2014,10,POSSESSION OF STOLEN PROPERTY 5,S,5
11408,2014,10,PROSTITUTION & RELATED OFFENSES,B,85
11409,2014,10,PROSTITUTION & RELATED OFFENSES,K,53
11410,2014,10,PROSTITUTION & RELATED OFFENSES,M,56
11411,2014,10,PROSTITUTION & RELATED OFFENSES,Q,94
11412,2014,10,PROSTITUTION & RELATED OFFENSES,S,7
11413,2014,10,RAPE,B,15
11414,2014,10,RAPE,K,20
11415,2014,10,RAPE,M,10
11416,2014,10,RAPE,Q,25
11417,2014,10,RAPE,S,4
11418,2014,10,ROBBERY,B,249
11419,2014,10,ROBBERY,K,290
11420,2014,10,ROBBERY,M,130
11421,2014,10,ROBBERY,Q,157
11422,2014,10,ROBBERY,S,32
11423,2014,10,SEX CRIMES,B,55
11424,2014,10,SEX CRIMES,K,71
11425,2014,10,SEX CRIMES,M,25
11426,2014,10,SEX CRIMES,Q,50
11427,2014,10,SEX CRIMES,S,13
11428,2014,10,THEFT-FRAUD,B,1
11429,2014,10,THEFT-FRAUD,K,4
11430,2014,10,THEFT-FRAUD,M,13
11431,2014,10,THEFT-FRAUD,Q,5
11432,2014,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),B,9
11433,2014,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),K,33
11434,2014,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),M,13
11435,2014,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),Q,24
11436,2014,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),S,2
11437,2014,10,VEHICLE AND TRAFFIC LAWS,B,459
11438,2014,10,VEHICLE AND TRAFFIC LAWS,K,465
11439,2014,10,VEHICLE AND TRAFFIC LAWS,M,605
11440,2014,10,VEHICLE AND TRAFFIC LAWS,Q,549
11441,2014,10,VEHICLE AND TRAFFIC LAWS,S,64
11442,2014,11,,B,23
11443,2014,11,,K,8
11444,2014,11,,M,28
11445,2014,11,,Q,9
11446,2014,11,,S,1
11447,2014,11,ADMINISTRATIVE CODE,B,2
11448,2014,11,ADMINISTRATIVE CODE,K,114
11449,2014,11,ADMINISTRATIVE CODE,M,56
11450,2014,11,ADMINISTRATIVE CODE,Q,67
11451,2014,11,ADMINISTRATIVE CODES,K,3
11452,2014,11,ADMINISTRATIVE CODES,M,1
11453,2014,11,ADMINISTRATIVE CODES,Q,6
11454,2014,11,ALCOHOLIC BEVERAGE CONTROL LAW,B,3
11455,2014,11,ALCOHOLIC BEVERAGE CONTROL LAW,K,6
11456,2014,11,ALCOHOLIC BEVERAGE CONTROL LAW,M,12
11457,2014,11,ALCOHOLIC BEVERAGE CONTROL LAW,Q,9
11458,2014,11,ALCOHOLIC BEVERAGE CONTROL LAW,S,2
11459,2014,11,ANTICIPATORY OFFENSES,B,1
11460,2014,11,ANTICIPATORY OFFENSES,M,1
11461,2014,11,ANTICIPATORY OFFENSES,S,3
11462,2014,11,ARSON,B,2
11463,2014,11,ARSON,K,3
11464,2014,11,ARSON,M,1
11465,2014,11,ASSAULT 3 & RELATED OFFENSES,B,806
11466,2014,11,ASSAULT 3 & RELATED OFFENSES,K,843
11467,2014,11,ASSAULT 3 & RELATED OFFENSES,M,573
11468,2014,11,ASSAULT 3 & RELATED OFFENSES,Q,632
11469,2014,11,ASSAULT 3 & RELATED OFFENSES,S,123
11470,2014,11,BURGLAR'S TOOLS,B,9
11471,2014,11,BURGLAR'S TOOLS,K,17
11472,2014,11,BURGLAR'S TOOLS,M,40
11473,2014,11,BURGLAR'S TOOLS,Q,10
11474,2014,11,BURGLAR'S TOOLS,S,1
11475,2014,11,BURGLARY,B,55
11476,2014,11,BURGLARY,K,123
11477,2014,11,BURGLARY,M,114
11478,2014,11,BURGLARY,Q,68
11479,2014,11,BURGLARY,S,22
11480,2014,11,CHILD ABANDONMENT/NON SUPPORT,B,1
11481,2014,11,CHILD ABANDONMENT/NON SUPPORT 1,B,1
11482,2014,11,CRIMINAL MISCHIEF & RELATED OF,B,7
11483,2014,11,CRIMINAL MISCHIEF & RELATED OF,K,7
11484,2014,11,CRIMINAL MISCHIEF & RELATED OF,M,5
11485,2014,11,CRIMINAL MISCHIEF & RELATED OF,Q,1
11486,2014,11,CRIMINAL MISCHIEF & RELATED OFFENSES,B,222
11487,2014,11,CRIMINAL MISCHIEF & RELATED OFFENSES,K,227
11488,2014,11,CRIMINAL MISCHIEF & RELATED OFFENSES,M,229
11489,2014,11,CRIMINAL MISCHIEF & RELATED OFFENSES,Q,231
11490,2014,11,CRIMINAL MISCHIEF & RELATED OFFENSES,S,42
11491,2014,11,CRIMINAL TRESPASS,B,301
11492,2014,11,CRIMINAL TRESPASS,K,186
11493,2014,11,CRIMINAL TRESPASS,M,395
11494,2014,11,CRIMINAL TRESPASS,Q,160
11495,2014,11,CRIMINAL TRESPASS,S,9
11496,2014,11,DANGEROUS DRUGS,B,1414
11497,2014,11,DANGEROUS DRUGS,K,1165
11498,2014,11,DANGEROUS DRUGS,M,1116
11499,2014,11,DANGEROUS DRUGS,Q,683
11500,2014,11,DANGEROUS DRUGS,S,197
11501,2014,11,DANGEROUS WEAPONS,B,292
11502,2014,11,DANGEROUS WEAPONS,K,228
11503,2014,11,DANGEROUS WEAPONS,M,186
11504,2014,11,DANGEROUS WEAPONS,Q,257
11505,2014,11,DANGEROUS WEAPONS,S,23
11506,2014,11,DISORDERLY CONDUCT,B,9
11507,2014,11,DISORDERLY CONDUCT,K,17
11508,2014,11,DISORDERLY CONDUCT,M,42
11509,2014,11,DISORDERLY CONDUCT,Q,47
11510,2014,11,ENDAN WELFARE INCOMP,M,1
11511,2014,11,ENDAN WELFARE INCOMP,Q,3
11512,2014,11,F.C.A. P.I.N.O.S.,B,19
11513,2014,11,F.C.A. P.I.N.O.S.,K,5
11514,2014,11,F.C.A. P.I.N.O.S.,M,46
11515,2014,11,F.C.A. P.I.N.O.S.,Q,22
11516,2014,11,F.C.A. P.I.N.O.S.,S,1
11517,2014,11,FELONY ASSAULT,B,348
11518,2014,11,FELONY ASSAULT,K,377
11519,2014,11,FELONY ASSAULT,M,198
11520,2014,11,FELONY ASSAULT,Q,250
11521,2014,11,FELONY ASSAULT,S,49
11522,2014,11,FORCIBLE TOUCHING,B,16
11523,2014,11,FORCIBLE TOUCHING,K,19
11524,2014,11,FORCIBLE TOUCHING,M,19
11525,2014,11,FORCIBLE TOUCHING,Q,8
11526,2014,11,FORCIBLE TOUCHING,S,2
11527,2014,11,FORGERY,B,57
11528,2014,11,FORGERY,K,119
11529,2014,11,FORGERY,M,122
11530,2014,11,FORGERY,Q,112
11531,2014,11,FORGERY,S,2
11532,2014,11,FRAUDS,B,38
11533,2014,11,FRAUDS,K,48
11534,2014,11,FRAUDS,M,26
11535,2014,11,FRAUDS,Q,29
11536,2014,11,FRAUDS,S,4
11537,2014,11,FRAUDULENT ACCOSTING,B,1
11538,2014,11,FRAUDULENT ACCOSTING,M,13
11539,2014,11,GAMBLING,B,4
11540,2014,11,GAMBLING,K,11
11541,2014,11,GAMBLING,M,14
11542,2014,11,GRAND LARCENY,B,103
11543,2014,11,GRAND LARCENY,K,198
11544,2014,11,GRAND LARCENY,M,301
11545,2014,11,GRAND LARCENY,Q,185
11546,2014,11,GRAND LARCENY,S,34
11547,2014,11,GRAND LARCENY OF MOTOR VEHICLE,B,25
11548,2014,11,GRAND LARCENY OF MOTOR VEHICLE,K,26
11549,2014,11,GRAND LARCENY OF MOTOR VEHICLE,M,11
11550,2014,11,GRAND LARCENY OF MOTOR VEHICLE,Q,10
11551,2014,11,GRAND LARCENY OF MOTOR VEHICLE,S,4
11552,2014,11,HARRASSMENT 2,B,1
11553,2014,11,HARRASSMENT 2,K,1
11554,2014,11,HARRASSMENT 2,M,1
11555,2014,11,HARRASSMENT 2,Q,1
11556,2014,11,HOMICIDE-NEGLIGENT,UNCLASSIFIED,B,2
11557,2014,11,HOMICIDE-NEGLIGENT,UNCLASSIFIED,M,1
11558,2014,11,INTOXICATED & IMPAIRED DRIVING,B,114
11559,2014,11,INTOXICATED & IMPAIRED DRIVING,K,186
11560,2014,11,INTOXICATED & IMPAIRED DRIVING,M,156
11561,2014,11,INTOXICATED & IMPAIRED DRIVING,Q,220
11562,2014,11,INTOXICATED & IMPAIRED DRIVING,S,55
11563,2014,11,INTOXICATED/IMPAIRED DRIVING,B,18
11564,2014,11,INTOXICATED/IMPAIRED DRIVING,K,20
11565,2014,11,INTOXICATED/IMPAIRED DRIVING,M,9
11566,2014,11,INTOXICATED/IMPAIRED DRIVING,Q,26
11567,2014,11,INTOXICATED/IMPAIRED DRIVING,S,5
11568,2014,11,JOSTLING,M,3
11569,2014,11,KIDNAPPING & RELATED OFFENSES,B,2
11570,2014,11,KIDNAPPING & RELATED OFFENSES,K,1
11571,2014,11,KIDNAPPING & RELATED OFFENSES,Q,2
11572,2014,11,LOITERING FOR DRUG PURPOSES,M,1
11573,2014,11,MISCELLANEOUS PENAL LAW,B,124
11574,2014,11,MISCELLANEOUS PENAL LAW,K,379
11575,2014,11,MISCELLANEOUS PENAL LAW,M,162
11576,2014,11,MISCELLANEOUS PENAL LAW,Q,271
11577,2014,11,MISCELLANEOUS PENAL LAW,S,45
11578,2014,11,MOVING INFRACTIONS,B,6
11579,2014,11,MOVING INFRACTIONS,K,15
11580,2014,11,MOVING INFRACTIONS,M,11
11581,2014,11,MOVING INFRACTIONS,Q,12
11582,2014,11,MURDER & NON-NEGL. MANSLAUGHTER,B,37
11583,2014,11,MURDER & NON-NEGL. MANSLAUGHTER,K,31
11584,2014,11,MURDER & NON-NEGL. MANSLAUGHTER,M,8
11585,2014,11,MURDER & NON-NEGL. MANSLAUGHTER,Q,18
11586,2014,11,MURDER & NON-NEGL. MANSLAUGHTER,S,1
11587,2014,11,NEW YORK CITY HEALTH CODE,K,7
11588,2014,11,NEW YORK CITY HEALTH CODE,M,9
11589,2014,11,NEW YORK CITY HEALTH CODE,Q,4
11590,2014,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,B,109
11591,2014,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,K,71
11592,2014,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,M,89
11593,2014,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,Q,82
11594,2014,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,S,10
11595,2014,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,B,284
11596,2014,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,K,141
11597,2014,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,M,212
11598,2014,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,Q,192
11599,2014,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,S,53
11600,2014,11,OFFENSES AGAINST PUBLIC SAFETY,K,5
11601,2014,11,OFFENSES AGAINST PUBLIC SAFETY,M,2
11602,2014,11,OFFENSES AGAINST PUBLIC SAFETY,Q,1
11603,2014,11,OFFENSES AGAINST THE PERSON,B,23
11604,2014,11,OFFENSES AGAINST THE PERSON,K,28
11605,2014,11,OFFENSES AGAINST THE PERSON,M,41
